address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(Â°) 
0x50, 16:24:04.898,-1.1553,-0.811,1.9697,-26.062,59.6313,-42.4194,17.9132,-4.1638,179.9945,48.29
0x50, 16:24:04.910,-1.1758,-0.8311,1.9692,-23.1323,56.0303,-33.8135,17.6935,-3.5266,179.9945,48.3
0x50, 16:24:04.917,-1.2031,-0.8477,1.9365,-20.5078,52.3071,-24.1699,17.4957,-2.9553,179.9945,48.29
0x50, 16:24:04.935,-1.2251,-0.8638,1.8813,-18.6768,48.7061,-14.2212,17.3035,-2.45,179.9945,48.28
0x50, 16:24:04.942,-1.2104,-0.8096,1.8555,-17.9443,45.2271,-3.54,17.1222,-2.005,179.9945,48.28
0x50, 16:24:04.942,-1.1685,-0.7441,1.8901,-18.7378,42.2363,8.667,16.9299,-1.626,179.9945,48.27
0x50, 16:24:04.960,-1.1294,-0.7212,1.9341,-20.874,40.0391,22.8271,16.7102,-1.3129,179.9945,48.28
0x50, 16:24:04.971,-1.105,-0.7305,1.9512,-24.5972,38.8794,36.7432,16.452,-1.0437,179.9945,48.29
0x50, 16:24:04.985,-1.1133,-0.73,1.9575,-28.8086,38.6353,45.166,16.1554,-0.802,179.9945,48.29
0x50, 16:24:04.996,-1.1543,-0.7324,1.9697,-32.959,38.8794,43.5181,15.8148,-0.5493,179.9945,48.29
0x50, 16:24:04.997,-1.2021,-0.7217,1.9673,-36.1938,39.3066,32.1655,15.4523,-0.2582,179.9945,48.29
0x50, 16:24:05.044,-1.2202,-0.7197,1.9263,-38.8184,39.4897,17.7002,15.0623,0.0714,179.9945,48.29
0x50, 16:24:05.053,-1.2051,-0.7271,1.8828,-40.5884,38.7573,8.4229,14.6558,0.423,179.9945,48.29
0x50, 16:24:05.054,-1.1885,-0.7617,1.8428,-41.1987,37.7197,8.3618,14.2438,0.7635,179.9945,48.3
0x50, 16:24:05.061,-1.1772,-0.8145,1.8237,-39.978,36.377,14.8315,13.8483,1.0822,179.9945,48.3
0x50, 16:24:05.061,-1.1851,-0.8589,1.8022,-36.8042,35.1563,21.5454,13.4857,1.3733,179.9945,48.29
0x50, 16:24:05.061,-1.2031,-0.9136,1.7827,-31.5552,33.7524,23.1323,13.1781,1.6479,179.9945,48.29
0x50, 16:24:05.069,-1.2119,-0.9873,1.7603,-24.4751,32.1655,18.1274,12.9419,1.9171,179.9945,48.28
0x50, 16:24:05.096,-1.2056,-1.0415,1.7314,-16.0522,30.3955,9.0332,12.7881,2.1918,179.9945,48.28
0x50, 16:24:05.102,-1.1948,-1.0645,1.6924,-6.7749,28.5645,0.1831,12.7222,2.4719,179.9945,48.28
0x50, 16:24:05.103,-1.1743,-1.0493,1.6978,2.1362,26.7944,-5.4932,12.7441,2.7466,179.9945,48.3
0x50, 16:24:05.103,-1.1543,-1.02,1.7178,10.437,25.3296,-7.5684,12.843,3.0103,179.9945,48.29
0x50, 16:24:05.135,-1.1416,-1.0156,1.7222,17.5781,24.1699,-7.7515,13.0188,3.2629,179.9945,48.28
0x50, 16:24:05.146,-1.1377,-0.9902,1.7251,23.1934,23.4985,-8.1787,13.2495,3.5101,179.9945,48.28
0x50, 16:24:05.148,-1.1392,-0.9448,1.7466,27.2217,23.3765,-10.5591,13.5187,3.7628,179.9945,48.27
0x50, 16:24:05.159,-1.1465,-0.8936,1.7783,29.541,23.6816,-15.1978,13.8098,4.0265,179.9945,48.27
0x50, 16:24:05.229,-1.1528,-0.856,1.8096,30.1514,24.1699,-21.1182,14.101,4.3121,179.9945,48.27
0x50, 16:24:05.230,-1.1646,-0.813,1.8291,29.1138,24.7192,-27.0386,14.3756,4.6198,179.9945,48.28
0x50, 16:24:05.231,-1.1782,-0.7886,1.8345,27.1606,25.2075,-31.8604,14.6283,4.9384,179.9945,48.28
0x50, 16:24:05.231,-1.189,-0.7988,1.8516,24.7192,25.3906,-34.8511,14.8535,5.2734,179.9945,48.28
0x50, 16:24:05.232,-1.188,-0.8047,1.8369,22.522,24.9634,-34.9121,15.0513,5.603,179.9945,48.28
0x50, 16:24:05.232,-1.168,-0.8374,1.8008,20.9351,23.9258,-31.189,15.238,5.9161,179.9945,48.3
0x50, 16:24:05.233,-1.1606,-0.8887,1.7505,20.3857,22.4609,-23.0713,15.4248,6.1963,179.9945,48.3
0x50, 16:24:05.237,-1.1626,-0.9419,1.7192,20.813,20.4468,-11.9629,15.6281,6.4215,179.9945,48.29
0x50, 16:24:05.240,-1.1797,-0.9634,1.7041,22.2168,18.0054,-1.2207,15.8533,6.6028,179.9945,48.28
0x50, 16:24:05.243,-1.1812,-0.9683,1.6924,23.9258,15.3198,5.9204,16.1005,6.7291,179.9945,48.28
0x50, 16:24:05.279,-1.168,-0.9614,1.6904,25.0854,12.9395,8.667,16.3696,6.8335,179.9945,48.29
0x50, 16:24:05.280,-1.1353,-0.9399,1.6973,25.0854,10.9863,7.5684,16.6333,6.9159,179.9945,48.27
0x50, 16:24:05.291,-1.0981,-0.9048,1.7153,23.5596,10.0098,3.0518,16.875,7.0038,179.9945,48.27
0x50, 16:24:05.292,-1.0688,-0.8672,1.7573,20.2637,10.3149,-4.2725,17.0728,7.1136,179.9945,48.29
0x50, 16:24:05.292,-1.0586,-0.833,1.7891,15.4419,11.6577,-13.4277,17.2156,7.2675,179.9945,48.27
0x50, 16:24:05.327,-1.0659,-0.8081,1.7944,9.2773,13.3667,-22.3389,17.287,7.4597,179.9945,48.28
0x50, 16:24:05.328,-1.0908,-0.8008,1.7935,2.1362,15.1978,-28.1982,17.2815,7.6904,179.9945,48.28
0x50, 16:24:05.339,-1.1147,-0.8047,1.7881,-5.3711,16.3574,-28.4424,17.1936,7.9266,179.9945,48.27
0x50, 16:24:05.340,-1.1416,-0.8271,1.7856,-12.2681,16.7847,-23.0103,17.0508,8.1573,179.9945,48.27
0x50, 16:24:05.341,-1.1616,-0.8491,1.7764,-18.1274,16.4185,-14.6484,16.853,8.3551,179.9945,48.28
0x50, 16:24:05.361,-1.1709,-0.8774,1.7441,-22.522,15.3198,-6.6528,16.6278,8.5254,179.9945,48.28
0x50, 16:24:05.373,-1.1714,-0.918,1.7231,-25.0854,13.7329,-1.3428,16.3806,8.6572,179.9945,48.29
0x50, 16:24:05.398,-1.1655,-0.9512,1.7124,-25.7568,12.0239,0.6714,16.1279,8.7726,179.9945,48.29
0x50, 16:24:05.470,-1.1592,-0.9756,1.7041,-24.4751,10.1929,-0.9766,15.8862,8.8715,179.9945,48.28
0x50, 16:24:05.470,-1.1416,-0.9956,1.7017,-21.6064,8.3618,-5.6763,15.6665,8.9703,179.9945,48.28
0x50, 16:24:05.471,-1.1255,-1.0078,1.6958,-17.0898,6.8359,-12.0239,15.4797,9.0692,179.9945,48.28
0x50, 16:24:05.472,-1.1025,-1.0288,1.6904,-11.6577,5.3101,-18.4326,15.3369,9.1681,179.9945,48.28
0x50, 16:24:05.473,-1.0879,-1.0479,1.686,-5.249,4.0894,-23.9258,15.249,9.267,179.9945,48.29
0x50, 16:24:05.473,-1.0757,-1.0527,1.6826,1.709,2.9907,-28.4424,15.2216,9.3713,179.9945,48.3
0x50, 16:24:05.474,-1.0771,-1.0405,1.6855,8.9111,2.3193,-32.1045,15.26,9.4812,179.9945,48.28
0x50, 16:24:05.474,-1.0874,-1.0298,1.6929,15.686,1.4648,-35.2173,15.3644,9.5856,179.9945,48.27
0x50, 16:24:05.475,-1.1172,-1.0112,1.7075,21.7285,0.5493,-36.6821,15.5182,9.6899,179.9945,48.28
0x50, 16:24:05.488,-1.1538,-0.9741,1.7285,26.9165,-0.6104,-34.4238,15.7324,9.7778,179.9945,48.28
0x50, 16:24:05.488,-1.1563,-0.9404,1.7236,30.6396,-2.1973,-26.1841,15.9961,9.8273,179.9945,48.3
0x50, 16:24:05.511,-1.1289,-0.939,1.7129,32.5928,-4.2725,-12.5732,16.2982,9.8163,179.9945,48.29
0x50, 16:24:05.523,-1.1123,-0.9209,1.7246,33.4473,-6.0425,1.5869,16.6333,9.7559,179.9945,48.29
0x50, 16:24:05.523,-1.0962,-0.9004,1.7456,33.5083,-7.3853,10.0708,16.9794,9.657,179.9945,48.29
0x50, 16:24:05.536,-1.084,-0.8838,1.7539,32.7148,-8.0566,9.8877,17.3199,9.5526,179.9945,48.29
0x50, 16:24:05.547,-1.063,-0.875,1.7617,30.9448,-8.1787,3.3569,17.6276,9.4647,179.9945,48.29
0x50, 16:24:05.547,-1.0571,-0.8506,1.7749,28.3813,-7.9956,-4.5776,17.9022,9.3988,179.9945,48.28
0x50, 16:24:05.561,-1.0581,-0.8403,1.7876,25.2686,-7.6904,-9.8877,18.1329,9.3604,179.9945,48.28
0x50, 16:24:05.572,-1.0669,-0.8438,1.7969,21.6675,-7.3853,-11.4746,18.3307,9.3219,179.9945,48.27
0x50, 16:24:05.585,-1.0801,-0.8618,1.8062,18.1885,-7.2632,-10.7422,18.49,9.2889,179.9945,48.28
0x50, 16:24:05.588,-1.085,-0.8789,1.8076,15.0757,-7.4463,-9.3384,18.6218,9.245,179.9945,48.29
0x50, 16:24:05.599,-1.0903,-0.9072,1.814,12.8174,-7.9346,-8.0566,18.7372,9.1956,179.9945,48.3
0x50, 16:24:05.612,-1.0845,-0.9292,1.8252,11.6577,-8.5449,-6.3477,18.8361,9.1351,179.9945,48.3
0x50, 16:24:05.623,-1.0688,-0.9565,1.8252,11.5967,-9.2773,-4.0894,18.9404,9.0637,179.9945,48.29
0x50, 16:24:05.635,-1.0557,-0.9834,1.832,12.8174,-10.0708,-2.0142,19.0613,8.9758,179.9945,48.29
0x50, 16:24:05.647,-1.0522,-1.0107,1.8442,15.0757,-10.7422,-1.1597,19.2041,8.877,179.9945,48.28
0x50, 16:24:05.647,-1.0347,-1.0381,1.8506,18.4326,-11.4136,-2.5024,19.3799,8.7781,179.9945,48.27
0x50, 16:24:05.704,-1.0327,-1.043,1.8486,23.2544,-11.7798,-6.2256,19.5996,8.6847,179.9945,48.27
0x50, 16:24:05.704,-1.0308,-1.0645,1.8325,28.5645,-12.207,-11.9019,19.8633,8.6133,179.9945,48.28
0x50, 16:24:05.705,-1.0366,-1.0762,1.7979,34.0576,-12.3291,-18.4326,20.1709,8.5583,179.9945,48.28
0x50, 16:24:05.736,-1.0273,-1.0601,1.8096,39.0015,-12.3901,-23.0713,20.517,8.5199,179.9945,48.29
0x50, 16:24:05.756,-1.0171,-1.0288,1.8423,43.7012,-12.3901,-23.3154,20.918,8.4869,179.9945,48.28
0x50, 16:24:05.767,-1.0088,-1.0098,1.8311,46.6919,-12.085,-20.1416,21.3519,8.4485,179.9945,48.29
0x50, 16:24:05.788,-1.0137,-0.9712,1.8379,47.4243,-11.1084,-16.4795,21.7969,8.4045,179.9945,48.28
0x50, 16:24:05.798,-1.0234,-0.9214,1.896,46.3867,-10.0098,-13.6108,22.2363,8.3606,179.9945,48.28
0x50, 16:24:05.799,-1.0278,-0.8911,1.9268,43.8232,-8.7891,-10.376,22.6538,8.3167,179.9945,48.28
0x50, 16:24:05.799,-1.0229,-0.8784,1.9302,39.2456,-7.5684,-6.5308,23.0328,8.2727,179.9945,48.29
0x50, 16:24:05.800,-1.0215,-0.8892,1.9272,33.5083,-6.1646,-3.2959,23.3624,8.2288,179.9945,48.28
0x50, 16:24:05.801,-1.0308,-0.8984,1.9233,27.5879,-5.0049,-2.8687,23.6316,8.1958,179.9945,48.28
0x50, 16:24:05.812,-1.0503,-0.9077,1.9038,22.0337,-3.9063,-6.2866,23.8403,8.1848,179.9945,48.29
0x50, 16:24:05.813,-1.0645,-0.9194,1.8931,17.2119,-3.2959,-12.2681,23.9941,8.2013,179.9945,48.28
0x50, 16:24:05.814,-1.0659,-0.9307,1.8784,13.0615,-3.1128,-17.0898,24.0985,8.2452,179.9945,48.27
0x50, 16:24:05.815,-1.0596,-0.939,1.8657,10.0708,-3.418,-17.9443,24.1754,8.2892,179.9945,48.27
0x50, 16:24:05.882,-1.0547,-0.9517,1.8467,8.0566,-4.0894,-15.0146,24.2358,8.3112,179.9945,48.28
0x50, 16:24:05.884,-1.0547,-0.9639,1.8364,7.2632,-4.9438,-10.7422,24.2908,8.3112,179.9945,48.28
0x50, 16:24:05.884,-1.0552,-0.9844,1.8369,7.6294,-5.9204,-7.2021,24.3512,8.2837,179.9945,48.28
0x50, 16:24:05.885,-1.0586,-1.0005,1.8384,9.0332,-7.019,-5.7373,24.4281,8.2452,179.9945,48.27
0x50, 16:24:05.886,-1.0527,-0.9956,1.8315,11.3525,-8.3008,-6.5308,24.5325,8.1958,179.9945,48.27
0x50, 16:24:05.886,-1.0547,-0.9888,1.8286,14.4653,-9.5825,-8.9722,24.6588,8.1464,179.9945,48.28
0x50, 16:24:05.887,-1.0557,-0.9946,1.8257,17.9443,-10.9253,-11.5967,24.8126,8.0969,179.9945,48.28
0x50, 16:24:05.888,-1.0698,-1.0024,1.8276,21.6675,-12.3291,-13.1836,25.0049,8.042,179.9945,48.28
0x50, 16:24:05.900,-1.0845,-0.9937,1.8257,24.7803,-13.855,-12.7563,25.2301,7.9651,179.9945,48.27
0x50, 16:24:05.911,-1.0869,-0.9751,1.8374,27.2217,-15.4419,-9.1553,25.4828,7.8662,179.9945,48.28
0x50, 16:24:05.920,-1.083,-0.958,1.874,28.8696,-17.2729,-1.77,25.7574,7.7179,179.9945,48.28
0x50, 16:24:05.936,-1.0737,-0.9429,1.8921,29.4189,-18.7988,7.2632,26.0486,7.5201,179.9945,48.29
0x50, 16:24:05.943,-1.0718,-0.9512,1.9058,28.8086,-19.8364,13.4277,26.3452,7.2784,179.9945,48.28
0x50, 16:24:05.943,-1.0732,-0.9629,1.9331,27.5269,-20.5688,13.916,26.6199,7.0367,179.9945,48.27
0x50, 16:24:05.961,-1.0605,-0.9546,1.9233,25.8179,-20.9351,9.3384,26.8781,6.806,179.9945,48.27
0x50, 16:24:05.968,-1.0508,-0.9463,1.917,23.9258,-20.9351,2.8076,27.1088,6.6083,179.9945,48.28
0x50, 16:24:05.987,-1.0479,-0.9492,1.9175,21.4233,-20.752,-1.709,27.312,6.427,179.9945,48.27
0x50, 16:24:05.998,-1.0518,-0.9434,1.9189,18.9209,-20.5688,-2.3804,27.4878,6.2567,179.9945,48.27
0x50, 16:24:05.999,-1.0601,-0.9482,1.9292,16.3574,-20.4468,0,27.6416,6.0754,179.9945,48.27
0x50, 16:24:06.011,-1.063,-0.9341,1.9258,13.916,-20.2026,3.1128,27.7734,5.8832,179.9945,48.27
0x50, 16:24:06.022,-1.0527,-0.9453,1.918,11.5356,-20.0195,5.7983,27.8833,5.6799,179.9945,48.28
0x50, 16:24:06.037,-1.0513,-0.9463,1.9209,9.3994,-19.5923,7.8735,27.9767,5.4712,179.9945,48.28
0x50, 16:24:06.039,-1.043,-0.9404,1.9224,7.5073,-19.043,9.3994,28.0481,5.257,179.9945,48.29
0x50, 16:24:06.050,-1.0347,-0.9346,1.9346,5.6763,-18.1885,10.1929,28.1085,5.0482,179.9945,48.29
0x50, 16:24:06.065,-1.0249,-0.9302,1.9434,4.0283,-17.1509,10.376,28.147,4.845,179.9945,48.27
0x50, 16:24:06.092,-1.0176,-0.9204,1.9395,2.3804,-15.8691,10.2539,28.1744,4.6582,179.9945,48.28
0x50, 16:24:06.092,-1.0171,-0.9146,1.937,0.9155,-14.4043,9.8877,28.1854,4.4879,179.9945,48.26
0x50, 16:24:06.093,-1.0156,-0.9155,1.9355,-0.5493,-12.9395,9.6436,28.1799,4.3286,179.9945,48.27
0x50, 16:24:06.093,-1.0176,-0.9238,1.9399,-1.8311,-11.4136,9.9487,28.1635,4.1803,179.9945,48.28
0x50, 16:24:06.132,-1.0229,-0.9233,1.9502,-2.7466,-10.0098,10.8032,28.1415,4.0375,179.9945,48.28
0x50, 16:24:06.198,-1.0239,-0.9287,1.9502,-3.3569,-8.667,11.4136,28.114,3.9111,179.9945,48.27
0x50, 16:24:06.199,-1.0313,-0.938,1.9473,-3.6011,-7.4463,11.4136,28.0811,3.7903,179.9945,48.28
0x50, 16:24:06.200,-1.0405,-0.9512,1.9419,-3.54,-6.4087,11.3525,28.0481,3.6804,179.9945,48.27
0x50, 16:24:06.200,-1.0518,-0.9546,1.939,-3.0518,-5.5542,11.7188,28.0261,3.576,179.9945,48.29
0x50, 16:24:06.201,-1.0508,-0.957,1.938,-2.3193,-4.8218,12.4512,28.0042,3.4717,179.9945,48.27
0x50, 16:24:06.201,-1.0415,-0.9497,1.9312,-1.4038,-4.2114,13.855,27.9987,3.3728,179.9945,48.27
0x50, 16:24:06.202,-1.0283,-0.9512,1.9204,-0.7324,-3.3569,15.625,27.9987,3.2684,179.9945,48.29
0x50, 16:24:06.203,-1.0103,-0.9351,1.9229,0,-2.2583,16.9067,28.0042,3.1696,179.9945,48.28
0x50, 16:24:06.203,-0.9907,-0.9272,1.9155,0.8545,-0.9766,16.6016,28.0206,3.0817,179.9945,48.28
0x50, 16:24:06.217,-0.9746,-0.9238,1.9111,1.4648,0.7935,14.2822,28.0426,3.0212,179.9945,48.27
0x50, 16:24:06.218,-0.9658,-0.9219,1.9131,1.8311,2.8076,10.498,28.0701,2.9993,179.9945,48.27
0x50, 16:24:06.236,-0.9722,-0.915,1.9248,2.1973,4.9438,6.2866,28.092,3.0103,179.9945,48.27
0x50, 16:24:06.247,-0.978,-0.9067,1.9316,2.3804,6.8359,3.0518,28.1195,3.0597,179.9945,48.28
0x50, 16:24:06.247,-0.9878,-0.8975,1.9399,2.1362,8.3618,1.8311,28.147,3.1256,179.9945,48.29
0x50, 16:24:06.292,-0.9956,-0.8882,1.9507,1.8311,9.7046,2.8076,28.1689,3.197,179.9945,48.28
0x50, 16:24:06.292,-1.0024,-0.8872,1.9551,1.1597,10.5591,4.5776,28.1854,3.2684,179.9945,48.28
0x50, 16:24:06.292,-1.0103,-0.8853,1.9561,0.4883,11.1084,5.249,28.1964,3.3398,179.9945,48.29
0x50, 16:24:06.293,-1.0171,-0.8833,1.9595,0,11.4136,4.3335,28.2019,3.4222,179.9945,48.29
0x50, 16:24:06.294,-1.0234,-0.8872,1.9653,-0.6104,11.4746,2.5635,28.1964,3.5101,179.9945,48.29
0x50, 16:24:06.310,-1.0229,-0.8921,1.9648,-0.9766,11.2915,0.8545,28.1909,3.6035,179.9945,48.28
0x50, 16:24:06.321,-1.022,-0.8911,1.9653,-1.0376,10.9863,-0.4272,28.1854,3.7024,179.9945,48.28
0x50, 16:24:06.336,-1.0225,-0.8911,1.9512,-1.0986,10.5591,-1.8311,28.1744,3.8068,179.9945,48.28
0x50, 16:24:06.346,-1.0186,-0.8926,1.9521,-1.0376,10.1318,-3.418,28.1689,3.9111,179.9945,48.28
0x50, 16:24:06.347,-1.0254,-0.9048,1.9595,-0.7324,9.7046,-4.7607,28.158,4.021,179.9945,48.28
0x50, 16:24:06.375,-1.0391,-0.9146,1.9678,-0.3052,9.0942,-5.6763,28.158,4.1254,179.9945,48.28
0x50, 16:24:06.382,-1.0537,-0.9292,1.981,0.3052,8.3618,-6.2866,28.158,4.2297,179.9945,48.28
0x50, 16:24:06.382,-1.0615,-0.9517,2.0107,1.0986,7.4463,-6.4697,28.1689,4.3231,179.9945,48.28
0x50, 16:24:06.383,-1.0747,-0.9795,2.0425,2.0752,6.4697,-5.7983,28.1854,4.411,179.9945,48.27
0x50, 16:24:06.454,-1.0742,-1.0029,2.0737,3.3569,5.3711,-4.2114,28.2184,4.4769,179.9945,48.28
0x50, 16:24:06.455,-1.0664,-1.0088,2.0864,4.8218,4.2725,-1.5259,28.2678,4.5209,179.9945,48.3
0x50, 16:24:06.455,-1.0591,-0.9966,2.0708,6.3477,3.3569,1.9531,28.3337,4.5428,179.9945,48.29
0x50, 16:24:06.458,-1.0488,-0.9819,2.0527,7.8735,2.5024,5.4321,28.4161,4.5374,179.9945,48.28
0x50, 16:24:06.458,-1.041,-0.959,2.0259,9.0942,1.8311,8.4839,28.515,4.5154,179.9945,48.27
0x50, 16:24:06.460,-1.0332,-0.9268,1.9971,10.1318,1.2817,10.498,28.6249,4.4769,179.9945,48.29
0x50, 16:24:06.472,-1.0239,-0.8975,1.9746,10.8032,0.9766,10.8032,28.7402,4.433,179.9945,48.29
0x50, 16:24:06.472,-1.0181,-0.8765,1.9585,11.2305,0.7935,9.5215,28.8611,4.3945,179.9945,48.29
0x50, 16:24:06.519,-1.0244,-0.8506,1.9507,11.2915,0.7935,6.958,28.9764,4.3671,179.9945,48.29
0x50, 16:24:06.521,-1.0322,-0.8267,1.9375,10.9253,0.7935,3.479,29.0918,4.3561,179.9945,48.27
0x50, 16:24:06.533,-1.0439,-0.8003,1.9336,10.3149,0.8545,0.4272,29.1907,4.3616,179.9945,48.28
0x50, 16:24:06.535,-1.0537,-0.7847,1.9355,9.2163,0.6714,-0.9155,29.2841,4.3726,179.9945,48.29
0x50, 16:24:06.535,-1.0703,-0.7847,1.9487,7.8125,0.1831,-0.3662,29.361,4.3781,179.9945,48.29
0x50, 16:24:06.536,-1.0928,-0.7847,1.9624,6.2866,-0.4272,1.0986,29.4269,4.3671,179.9945,48.29
0x50, 16:24:06.536,-1.1187,-0.7935,1.96,4.6997,-1.4038,1.709,29.4763,4.3451,179.9945,48.27
0x50, 16:24:06.560,-1.1396,-0.7988,1.9722,3.3569,-2.5635,1.2817,29.5093,4.3176,179.9945,48.27
0x50, 16:24:06.572,-1.1494,-0.8154,1.9868,2.0142,-3.9673,1.1597,29.5258,4.2792,179.9945,48.29
0x50, 16:24:06.573,-1.1572,-0.8306,2.0044,0.9155,-5.6152,2.4414,29.5367,4.2188,179.9945,48.28
0x50, 16:24:06.585,-1.1787,-0.8491,2.0269,0,-7.3853,4.6997,29.5367,4.1309,179.9945,48.3
0x50, 16:24:06.597,-1.1968,-0.8442,2.0288,-0.4883,-9.0942,7.1411,29.5313,4.0155,179.9945,48.3
0x50, 16:24:06.597,-1.1831,-0.8477,2.0273,-1.0986,-10.8032,10.498,29.5258,3.8672,179.9945,48.28
0x50, 16:24:06.610,-1.1489,-0.8584,2.0313,-1.6479,-12.2681,16.3574,29.5148,3.6804,179.9945,48.27
0x50, 16:24:06.621,-1.1211,-0.8618,2.0332,-2.1362,-13.1836,24.353,29.5038,3.4497,179.9945,48.28
0x50, 16:24:06.636,-1.1094,-0.8638,2.041,-2.4414,-13.4277,30.5786,29.4873,3.1805,179.9945,48.29
0x50, 16:24:06.643,-1.1089,-0.8682,2.0469,-2.5024,-13.1836,31.4941,29.4763,2.9114,179.9945,48.28
0x50, 16:24:06.643,-1.1245,-0.876,2.0444,-2.1973,-12.6953,26.2451,29.4598,2.6697,179.9945,48.3
0x50, 16:24:06.705,-1.1313,-0.8779,2.0361,-1.77,-12.0239,17.0288,29.4489,2.4829,179.9945,48.3
0x50, 16:24:06.706,-1.1431,-0.8823,2.0415,-1.2207,-11.4136,7.3853,29.4379,2.3456,179.9945,48.28
0x50, 16:24:06.708,-1.1641,-0.8906,2.0552,-0.5493,-10.9863,0,29.4269,2.2522,179.9945,48.28
0x50, 16:24:06.708,-1.1934,-0.9023,2.0693,0.1831,-10.8032,-4.0894,29.4269,2.1753,179.9945,48.28
0x50, 16:24:06.709,-1.2158,-0.9097,2.061,0.9766,-10.9863,-5.0659,29.4324,2.1039,179.9945,48.29
0x50, 16:24:06.711,-1.2251,-0.9175,2.0562,1.8311,-11.5967,-2.9907,29.4489,2.0215,179.9945,48.28
0x50, 16:24:06.722,-1.2295,-0.9209,2.0464,2.6855,-12.2681,1.5869,29.4763,1.9061,179.9945,48.29
0x50, 16:24:06.738,-1.2305,-0.9097,2.0435,3.3569,-13.1836,6.8359,29.5093,1.7578,179.9945,48.28
0x50, 16:24:06.740,-1.2339,-0.8911,2.0391,3.9673,-13.9771,10.437,29.5477,1.582,179.9945,48.29
0x50, 16:24:06.761,-1.2285,-0.8638,2.0278,4.2725,-14.7095,10.5591,29.5917,1.4008,179.9945,48.28
0x50, 16:24:06.772,-1.2231,-0.8345,2.0132,4.0894,-15.3809,7.019,29.6301,1.236,179.9945,48.28
0x50, 16:24:06.785,-1.2197,-0.8013,2.0127,3.54,-15.8691,1.709,29.6631,1.0876,179.9945,48.28
0x50, 16:24:06.786,-1.2163,-0.7759,2.0068,2.3193,-16.2354,-3.1128,29.6851,0.9613,179.9945,48.29
0x50, 16:24:06.797,-1.2222,-0.751,2.0068,0.6104,-16.6626,-6.0425,29.6906,0.8459,179.9945,48.29
0x50, 16:24:06.797,-1.231,-0.7231,2.0049,-1.6479,-17.0898,-6.8359,29.6741,0.7306,179.9945,48.29
0x50, 16:24:06.810,-1.231,-0.7046,2.0049,-4.1504,-17.5171,-5.7983,29.6301,0.6097,179.9945,48.29
0x50, 16:24:06.821,-1.2227,-0.7051,2,-6.8359,-18.0664,-3.2349,29.5587,0.4669,179.9945,48.29
0x50, 16:24:06.876,-1.2163,-0.7046,1.9937,-9.4604,-18.3716,0.3052,29.4653,0.3076,179.9945,48.28
0x50, 16:24:06.876,-1.2026,-0.7114,1.9893,-11.8408,-18.6768,4.2114,29.3445,0.1263,179.9945,48.29
0x50, 16:24:06.876,-1.1875,-0.7217,1.9863,-13.7329,-18.7378,7.4463,29.2072,-0.0714,179.9945,48.29
0x50, 16:24:06.883,-1.1753,-0.7363,1.9829,-15.0146,-18.4937,9.3994,29.0588,-0.2802,179.9945,48.28
0x50, 16:24:06.889,-1.1602,-0.7456,1.9824,-15.7471,-18.0664,9.5825,28.8995,-0.4834,179.9945,48.28
0x50, 16:24:06.890,-1.1455,-0.7725,1.9922,-15.9302,-17.395,8.5449,28.7402,-0.6757,179.9945,48.28
0x50, 16:24:06.897,-1.1465,-0.7891,1.999,-15.4419,-16.4795,7.1411,28.5864,-0.8569,179.9945,48.28
0x50, 16:24:06.897,-1.1382,-0.811,1.999,-14.4653,-15.625,5.7373,28.4436,-1.0217,179.9945,48.29
0x50, 16:24:06.910,-1.1387,-0.8311,2.0005,-13.0005,-14.5264,4.0894,28.3118,-1.1646,179.9945,48.26
0x50, 16:24:06.921,-1.1421,-0.8564,2.0181,-11.1694,-13.4888,2.3193,28.2019,-1.2964,179.9945,48.27
0x50, 16:24:06.935,-1.1489,-0.876,2.0293,-8.728,-12.3901,0.6104,28.114,-1.4063,179.9945,48.29
0x50, 16:24:06.946,-1.1538,-0.9111,2.0352,-5.9204,-11.5356,-0.6714,28.0591,-1.5051,179.9945,48.3
0x50, 16:24:06.947,-1.166,-0.9448,2.0449,-2.7466,-10.6812,-1.4038,28.0316,-1.593,179.9945,48.29
0x50, 16:24:06.960,-1.1836,-0.9663,2.0693,0.6104,-10.0098,-1.5259,28.0426,-1.6754,179.9945,48.29
0x50, 16:24:06.971,-1.1919,-0.9746,2.0708,4.3335,-9.6436,-1.2817,28.0865,-1.7523,179.9945,48.29
0x50, 16:24:07.020,-1.1938,-0.9727,2.0601,7.8735,-9.3384,-1.4648,28.1635,-1.8292,179.9945,48.28
0x50, 16:24:07.032,-1.1821,-0.9629,2.0469,11.2305,-9.0332,-2.6245,28.2788,-1.8951,179.9945,48.29
0x50, 16:24:07.033,-1.1631,-0.9395,2.0166,14.0991,-8.728,-4.4556,28.4216,-1.9556,179.9945,48.29
0x50, 16:24:07.033,-1.1436,-0.9043,1.9893,16.2964,-8.1787,-6.2866,28.5919,-1.994,179.9945,48.29
0x50, 16:24:07.034,-1.127,-0.8584,1.9688,17.7002,-7.3853,-7.1411,28.7677,-2.027,179.9945,48.28
0x50, 16:24:07.034,-1.1099,-0.8091,1.9575,18.0054,-6.4087,-7.019,28.9545,-2.049,179.9945,48.28
